"prefectures","value","year","sex"
"石川県","92.1",1957,"ratio"
"石川県","465",1958,"male"
"石川県","505",1958,"female"
"石川県","92",1958,"ratio"
"石川県","465",1959,"male"
"石川県","506",1959,"female"
"石川県","91.8",1959,"ratio"
"石川県","465",1960,"male"
"石川県","509",1960,"female"
"石川県","91.4",1960,"ratio"
"石川県","466",1961,"male"
"石川県","509",1961,"female"
"石川県","91.5",1961,"ratio"
"石川県","465",1962,"male"
"石川県","509",1962,"female"
"石川県","91.3",1962,"ratio"
"石川県","466",1963,"male"
"石川県","510",1963,"female"
"石川県","91.4",1963,"ratio"
"石川県","467",1964,"male"
"石川県","511",1964,"female"
"石川県","91.4",1964,"ratio"
"石川県","469",1965,"male"
"石川県","512",1965,"female"
"石川県","91.5",1965,"ratio"
"石川県","468",1966,"male"
"石川県","512",1966,"female"
"石川県","91.5",1966,"ratio"
"石川県","471",1967,"male"
"石川県","514",1967,"female"
"石川県","91.5",1967,"ratio"
"石川県","473",1968,"male"
"石川県","516",1968,"female"
"石川県","91.6",1968,"ratio"
"石川県","476",1969,"male"
"石川県","519",1969,"female"
"石川県","91.8",1969,"ratio"
"石川県","480",1970,"male"
"石川県","522",1970,"female"
"石川県","92",1970,"ratio"
"石川県","486",1971,"male"
"石川県","526",1971,"female"
"石川県","92.3",1971,"ratio"
"石川県","493",1972,"male"
"石川県","532",1972,"female"
"石川県","92.6",1972,"ratio"
"石川県","502",1973,"male"
"石川県","538",1973,"female"
"石川県","93.2",1973,"ratio"
"石川県","511",1974,"male"
"石川県","545",1974,"female"
"石川県","93.6",1974,"ratio"
"石川県","519",1975,"male"
"石川県","551",1975,"female"
"石川県","94.1",1975,"ratio"
"石川県","525",1976,"male"
"石川県","557",1976,"female"
"石川県","94.2",1976,"ratio"
"石川県","529",1977,"male"
"石川県","562",1977,"female"
"石川県","94.2",1977,"ratio"
"石川県","534",1978,"male"
"石川県","566",1978,"female"
"石川県","94.2",1978,"ratio"
"石川県","539",1979,"male"
"石川県","572",1979,"female"
"石川県","94.2",1979,"ratio"
"石川県","543",1980,"male"
"石川県","577",1980,"female"
"石川県","94.1",1980,"ratio"
"石川県","546",1981,"male"
"石川県","580",1981,"female"
"石川県","94.1",1981,"ratio"
"石川県","550",1982,"male"
"石川県","585",1982,"female"
"石川県","94.1",1982,"ratio"
"石川県","553",1983,"male"
"石川県","588",1983,"female"
"石川県","94",1983,"ratio"
"石川県","555",1984,"male"
"石川県","592",1984,"female"
"石川県","93.9",1984,"ratio"
"石川県","558",1985,"male"
"石川県","595",1985,"female"
"石川県","93.8",1985,"ratio"
"石川県","559",1986,"male"
"石川県","596",1986,"female"
"石川県","93.7",1986,"ratio"
"石川県","560",1987,"male"
"石川県","598",1987,"female"
"石川県","93.7",1987,"ratio"
"石川県","561",1988,"male"
"石川県","599",1988,"female"
"石川県","93.6",1988,"ratio"
"石川県","562",1989,"male"
"石川県","601",1989,"female"
"石川県","93.6",1989,"ratio"
"石川県","563",1990,"male"
"石川県","602",1990,"female"
"石川県","93.5",1990,"ratio"
"石川県","564",1991,"male"
"石川県","603",1991,"female"
"石川県","93.4",1991,"ratio"
"石川県","565",1992,"male"
"石川県","605",1992,"female"
"石川県","93.5",1992,"ratio"
"石川県","567",1993,"male"
"石川県","606",1993,"female"
"石川県","93.5",1993,"ratio"
"石川県","568",1994,"male"
"石川県","608",1994,"female"
"石川県","93.6",1994,"ratio"
"石川県","571",1995,"male"
"石川県","609",1995,"female"
"石川県","93.7",1995,"ratio"
"石川県","571",1996,"male"
"石川県","610",1996,"female"
"石川県","93.7",1996,"ratio"
"石川県","571",1997,"male"
"石川県","610",1997,"female"
"石川県","93.7",1997,"ratio"
"石川県","572",1998,"male"
"石川県","610",1998,"female"
"石川県","93.8",1998,"ratio"
"石川県","571",1999,"male"
"石川県","609",1999,"female"
"石川県","93.9",1999,"ratio"
"石川県","572",2000,"male"
"石川県","609",2000,"female"
"石川県","94",2000,"ratio"
"福井県","293",1920,"male"
"福井県","306",1920,"female"
"福井県","95.8",1920,"ratio"
"福井県","294.8",1921,"male"
"福井県","307.2",1921,"female"
"福井県","96",1921,"ratio"
"福井県","292.8",1922,"male"
"福井県","305",1922,"female"
"福井県","96",1922,"ratio"
"福井県","294.4",1923,"male"
"福井県","305.9",1923,"female"
"福井県","96.2",1923,"ratio"
"福井県","296.2",1924,"male"
"福井県","307.4",1924,"female"
"福井県","96.4",1924,"ratio"
"福井県","293",1925,"male"
"福井県","305",1925,"female"
"福井県","96.1",1925,"ratio"
"福井県","292.7",1926,"male"
"福井県","304.3",1926,"female"
"福井県","96.2",1926,"ratio"
"福井県","295.5",1927,"male"
"福井県","305",1927,"female"
"福井県","96.9",1927,"ratio"
"福井県","296.7",1928,"male"
"福井県","307.3",1928,"female"
"福井県","96.6",1928,"ratio"
"福井県","298.9",1929,"male"
"福井県","308.9",1929,"female"
"福井県","96.8",1929,"ratio"
"福井県","305",1930,"male"
"福井県","314",1930,"female"
"福井県","97.1",1930,"ratio"
"福井県","307.4",1931,"male"
"福井県","317.3",1931,"female"
"福井県","96.9",1931,"ratio"
"福井県","309.1",1932,"male"
"福井県","320.2",1932,"female"
"福井県","96.5",1932,"ratio"
"福井県","311.7",1933,"male"
"福井県","323.7",1933,"female"
"福井県","96.3",1933,"ratio"
"福井県","313.9",1934,"male"
"福井県","326.6",1934,"female"
"福井県","96.1",1934,"ratio"
"福井県","316",1935,"male"
"福井県","330",1935,"female"
"福井県","95.8",1935,"ratio"
"福井県","310.2",1936,"male"
"福井県","330.6",1936,"female"
"福井県","93.8",1936,"ratio"
"福井県","309.5",1937,"male"
"福井県","331",1937,"female"
"福井県","93.5",1937,"ratio"
"福井県","309.6",1938,"male"
"福井県","331.3",1938,"female"
"福井県","93.5",1938,"ratio"
"福井県","307.2",1939,"male"
"福井県","331.4",1939,"female"
"福井県","92.7",1939,"ratio"
"福井県","303",1940,"male"
"福井県","332",1940,"female"
"福井県","91.5",1940,"ratio"
"福井県","290",1941,"male"
"福井県","333.8",1941,"female"
"福井県","86.9",1941,"ratio"
"福井県","285.1",1942,"male"
"福井県","337.7",1942,"female"
"福井県","84.4",1942,"ratio"
"福井県","281.8",1943,"male"
"福井県","341.5",1943,"female"
"福井県","82.5",1943,"ratio"
"福井県","279",1944,"male"
"福井県","343",1944,"female"
"福井県","81.4",1944,"ratio"
"福井県","332",1945,"male"
"福井県","392",1945,"female"
"福井県","84.7",1945,"ratio"
"福井県","324",1946,"male"
"福井県","372",1946,"female"
"福井県","87",1946,"ratio"
"福井県","349",1947,"male"
"福井県","377",1947,"female"
"福井県","92.4",1947,"ratio"
"福井県","351.3",1948,"male"
"福井県","376.8",1948,"female"
"福井県","93.2",1948,"ratio"
"福井県","358.6",1949,"male"
"福井県","382.9",1949,"female"
"福井県","93.7",1949,"ratio"
"福井県","364",1950,"male"
"福井県","388",1950,"female"
"福井県","93.9",1950,"ratio"
"福井県","364",1951,"male"
"福井県","388",1951,"female"
"福井県","93.8",1951,"ratio"
"福井県","363",1952,"male"
"福井県","388",1952,"female"
"福井県","93.6",1952,"ratio"
"福井県","361",1953,"male"
"福井県","387",1953,"female"
"福井県","93.3",1953,"ratio"
"福井県","361",1954,"male"
"福井県","387",1954,"female"
"福井県","93.3",1954,"ratio"
"福井県","364",1955,"male"
"福井県","390",1955,"female"
"福井県","93.2",1955,"ratio"
"福井県","365",1956,"male"
"福井県","391",1956,"female"
"福井県","93.2",1956,"ratio"
"福井県","364",1957,"male"
"福井県","390",1957,"female"
"福井県","93.2",1957,"ratio"
"福井県","363",1958,"male"
"福井県","391",1958,"female"
"福井県","92.8",1958,"ratio"
"福井県","361",1959,"male"
"福井県","391",1959,"female"
"福井県","92.4",1959,"ratio"
"福井県","360",1960,"male"
"福井県","392",1960,"female"
"福井県","91.8",1960,"ratio"
"福井県","360",1961,"male"
"福井県","393",1961,"female"
"福井県","91.7",1961,"ratio"
"福井県","360",1962,"male"
"福井県","392",1962,"female"
"福井県","91.7",1962,"ratio"
"福井県","360",1963,"male"
"福井県","392",1963,"female"
"福井県","91.8",1963,"ratio"
"福井県","360",1964,"male"
"福井県","392",1964,"female"
"福井県","91.8",1964,"ratio"
"福井県","360",1965,"male"
"福井県","391",1965,"female"
"福井県","92",1965,"ratio"
"福井県","357",1966,"male"
"福井県","389",1966,"female"
"福井県","92",1966,"ratio"
"福井県","357",1967,"male"
"福井県","388",1967,"female"
"福井県","92",1967,"ratio"
"福井県","356",1968,"male"
"福井県","388",1968,"female"
"福井県","91.9",1968,"ratio"
"福井県","356",1969,"male"
"福井県","387",1969,"female"
"福井県","91.9",1969,"ratio"
"福井県","357",1970,"male"
"福井県","388",1970,"female"
"福井県","92",1970,"ratio"
"福井県","359",1971,"male"
"福井県","389",1971,"female"
"福井県","92.2",1971,"ratio"
"福井県","362",1972,"male"
"福井県","391",1972,"female"
"福井県","92.5",1972,"ratio"
"福井県","366",1973,"male"
"福井県","394",1973,"female"
"福井県","92.8",1973,"ratio"
"福井県","370",1974,"male"
"福井県","398",1974,"female"
"福井県","93.1",1974,"ratio"
"福井県","373",1975,"male"
"福井県","400",1975,"female"
"福井県","93.3",1975,"ratio"
"福井県","377",1976,"male"
"福井県","403",1976,"female"
"福井県","93.5",1976,"ratio"
"福井県","379",1977,"male"
"福井県","405",1977,"female"
"福井県","93.6",1977,"ratio"
"福井県","381",1978,"male"
"福井県","406",1978,"female"
"福井県","93.7",1978,"ratio"
"福井県","383",1979,"male"
"福井県","408",1979,"female"
"福井県","93.7",1979,"ratio"
"福井県","384",1980,"male"
"福井県","410",1980,"female"
"福井県","93.7",1980,"ratio"
"福井県","386",1981,"male"
"福井県","412",1981,"female"
"福井県","93.8",1981,"ratio"
"福井県","389",1982,"male"
"福井県","414",1982,"female"
"福井県","94",1982,"ratio"
"福井県","392",1983,"male"
"福井県","416",1983,"female"
"福井県","94.2",1983,"ratio"
"福井県","395",1984,"male"
"福井県","418",1984,"female"
"福井県","94.3",1984,"ratio"
"福井県","397",1985,"male"
"福井県","421",1985,"female"
"福井県","94.4",1985,"ratio"
"福井県","398",1986,"male"
"福井県","421",1986,"female"
"福井県","94.6",1986,"ratio"
"福井県","399",1987,"male"
"福井県","422",1987,"female"
"福井県","94.6",1987,"ratio"
"福井県","400",1988,"male"
"福井県","423",1988,"female"
"福井県","94.5",1988,"ratio"
"福井県","400",1989,"male"
"福井県","423",1989,"female"
"福井県","94.6",1989,"ratio"
"福井県","400",1990,"male"
"福井県","423",1990,"female"
"福井県","94.6",1990,"ratio"
"福井県","400",1991,"male"
"福井県","423",1991,"female"
"福井県","94.5",1991,"ratio"
"福井県","400",1992,"male"
"福井県","423",1992,"female"
"福井県","94.5",1992,"ratio"
"福井県","400",1993,"male"
"福井県","424",1993,"female"
"福井県","94.5",1993,"ratio"
"福井県","401",1994,"male"
"福井県","425",1994,"female"
"福井県","94.4",1994,"ratio"
"福井県","402",1995,"male"
"福井県","425",1995,"female"
"福井県","94.5",1995,"ratio"
"福井県","402",1996,"male"
"福井県","426",1996,"female"
"福井県","94.5",1996,"ratio"
"福井県","402",1997,"male"
"福井県","426",1997,"female"
"福井県","94.5",1997,"ratio"
"福井県","402",1998,"male"
"福井県","426",1998,"female"
"福井県","94.4",1998,"ratio"
"福井県","402",1999,"male"
"福井県","426",1999,"female"
"福井県","94.4",1999,"ratio"
"福井県","402",2000,"male"
"福井県","427",2000,"female"
"福井県","94.3",2000,"ratio"
"山梨県","291",1920,"male"
"山梨県","293",1920,"female"
"山梨県","99.4",1920,"ratio"
"山梨県","292.2",1921,"male"
"山梨県","293.6",1921,"female"
"山梨県","99.5",1921,"ratio"
"山梨県","294",1922,"male"
"山梨県","295",1922,"female"
"山梨県","99.7",1922,"ratio"
"山梨県","296.1",1923,"male"
"山梨県","296.4",1923,"female"
"山梨県","99.9",1923,"ratio"
"山梨県","297.4",1924,"male"
"山梨県","297.6",1924,"female"
"山梨県","99.9",1924,"ratio"
"山梨県","300",1925,"male"
"山梨県","300",1925,"female"
"山梨県","100",1925,"ratio"
"山梨県","302",1926,"male"
"山梨県","301.7",1926,"female"
"山梨県","100.1",1926,"ratio"
"山梨県","304.4",1927,"male"
"山梨県","304.7",1927,"female"
"山梨県","99.9",1927,"ratio"
"山梨県","306.9",1928,"male"
"山梨県","307.2",1928,"female"
"山梨県","99.9",1928,"ratio"
"山梨県","309.8",1929,"male"
"山梨県","307.3",1929,"female"
"山梨県","100.8",1929,"ratio"
"山梨県","315",1930,"male"
"山梨県","316",1930,"female"
"山梨県","99.9",1930,"ratio"
"山梨県","316.5",1931,"male"
"山梨県","318.1",1931,"female"
"山梨県","99.5",1931,"ratio"
"山梨県","317.3",1932,"male"
"山梨県","320.3",1932,"female"
"山梨県","99.1",1932,"ratio"
"山梨県","318.2",1933,"male"
"山梨県","322.6",1933,"female"
"山梨県","98.6",1933,"ratio"
"山梨県","318.6",1934,"male"
"山梨県","324.5",1934,"female"
"山梨県","98.2",1934,"ratio"
"山梨県","320",1935,"male"
"山梨県","327",1935,"female"
"山梨県","97.9",1935,"ratio"
"山梨県","316.9",1936,"male"
"山梨県","329",1936,"female"
"山梨県","96.3",1936,"ratio"
"山梨県","316.9",1937,"male"
"山梨県","331.2",1937,"female"
"山梨県","95.7",1937,"ratio"
"山梨県","316.9",1938,"male"
"山梨県","332.6",1938,"female"
"山梨県","95.3",1938,"ratio"
"山梨県","316",1939,"male"
"山梨県","334.1",1939,"female"
"山梨県","94.6",1939,"ratio"
"山梨県","316",1940,"male"
"山梨県","335",1940,"female"
"山梨県","94.4",1940,"ratio"
"山梨県","288.6",1941,"male"
"山梨県","335.3",1941,"female"
"山梨県","86.1",1941,"ratio"
"山梨県","288",1942,"male"
"山梨県","334.3",1942,"female"
"山梨県","86.2",1942,"ratio"
"山梨県","286.3",1943,"male"
"山梨県","339.7",1943,"female"
"山梨県","84.3",1943,"ratio"
"山梨県","290",1944,"male"
"山梨県","345",1944,"female"
"山梨県","83.9",1944,"ratio"
"山梨県","384",1945,"male"
"山梨県","455",1945,"female"
"山梨県","84.5",1945,"ratio"
"山梨県","374",1946,"male"
"山梨県","423",1946,"female"
"山梨県","88.3",1946,"ratio"
"山梨県","388",1947,"male"
"山梨県","419",1947,"female"
"山梨県","92.7",1947,"ratio"
"山梨県","390.1",1948,"male"
"山梨県","418.2",1948,"female"
"山梨県","93.3",1948,"ratio"
"山梨県","392.5",1949,"male"
"山梨県","418.3",1949,"female"
"山梨県","93.8",1949,"ratio"
"山梨県","394",1950,"male"
"山梨県","418",1950,"female"
"山梨県","94.2",1950,"ratio"
"山梨県","392",1951,"male"
"山梨県","416",1951,"female"
"山梨県","94.1",1951,"ratio"
"山梨県","391",1952,"male"
"山梨県","416",1952,"female"
"山梨県","94",1952,"ratio"
"山梨県","390",1953,"male"
"山梨県","415",1953,"female"
"山梨県","94",1953,"ratio"
"山梨県","390",1954,"male"
"山梨県","416",1954,"female"
"山梨県","93.7",1954,"ratio"
"山梨県","390",1955,"male"
"山梨県","417",1955,"female"
"山梨県","93.6",1955,"ratio"
"山梨県","389",1956,"male"
"山梨県","414",1956,"female"
"山梨県","93.9",1956,"ratio"
"山梨県","386",1957,"male"
"山梨県","412",1957,"female"
"山梨県","93.7",1957,"ratio"
"山梨県","384",1958,"male"
"山梨県","410",1958,"female"
"山梨県","93.7",1958,"ratio"
"山梨県","381",1959,"male"
"山梨県","406",1959,"female"
"山梨県","93.8",1959,"ratio"
"山梨県","379",1960,"male"
"山梨県","403",1960,"female"
"山梨県","94.1",1960,"ratio"
"山梨県","376",1961,"male"
"山梨県","401",1961,"female"
"山梨県","93.8",1961,"ratio"
"山梨県","372",1962,"male"
"山梨県","398",1962,"female"
"山梨県","93.3",1962,"ratio"
"山梨県","370",1963,"male"
"山梨県","397",1963,"female"
"山梨県","93.1",1963,"ratio"
"山梨県","369",1964,"male"
"山梨県","396",1964,"female"
"山梨県","93",1964,"ratio"
"山梨県","368",1965,"male"
"山梨県","395",1965,"female"
"山梨県","93",1965,"ratio"
"山梨県","367",1966,"male"
"山梨県","394",1966,"female"
"山梨県","93.1",1966,"ratio"
"山梨県","367",1967,"male"
"山梨県","394",1967,"female"
"山梨県","93.2",1967,"ratio"
"山梨県","367",1968,"male"
"山梨県","394",1968,"female"
"山梨県","93",1968,"ratio"
"山梨県","367",1969,"male"
"山梨県","395",1969,"female"
"山梨県","92.9",1969,"ratio"
"山梨県","367",1970,"male"
"山梨県","395",1970,"female"
"山梨県","92.9",1970,"ratio"
"山梨県","369",1971,"male"
"山梨県","396",1971,"female"
"山梨県","93.1",1971,"ratio"
"山梨県","371",1972,"male"
"山梨県","398",1972,"female"
"山梨県","93.2",1972,"ratio"
"山梨県","373",1973,"male"
"山梨県","399",1973,"female"
"山梨県","93.5",1973,"ratio"
"山梨県","376",1974,"male"
"山梨県","402",1974,"female"
"山梨県","93.7",1974,"ratio"
"山梨県","379",1975,"male"
"山梨県","404",1975,"female"
"山梨県","93.9",1975,"ratio"
"山梨県","382",1976,"male"
"山梨県","405",1976,"female"
"山梨県","94.2",1976,"ratio"
"山梨県","385",1977,"male"
"山梨県","407",1977,"female"
"山梨県","94.5",1977,"ratio"
"山梨県","387",1978,"male"
"山梨県","409",1978,"female"
"山梨県","94.7",1978,"ratio"
"山梨県","389",1979,"male"
"山梨県","411",1979,"female"
"山梨県","94.9",1979,"ratio"
"山梨県","392",1980,"male"
"山梨県","413",1980,"female"
"山梨県","94.9",1980,"ratio"
"山梨県","394",1981,"male"
"山梨県","415",1981,"female"
"山梨県","95.1",1981,"ratio"
