"...1","prefectures","year","value"
1,"北 海 道","y1920",4.22
1,"北 海 道","y1921",4.21
1,"北 海 道","y1922",4.21
1,"北 海 道","y1923",4.21
1,"北 海 道","y1924",4.19
1,"北 海 道","y1925",4.18
1,"北 海 道","y1926",4.21
1,"北 海 道","y1927",4.24
1,"北 海 道","y1928",4.26
1,"北 海 道","y1929",4.3
1,"北 海 道","y1930",4.36
1,"北 海 道","y1931",4.38
1,"北 海 道","y1932",4.39
1,"北 海 道","y1933",4.4
1,"北 海 道","y1934",4.41
1,"北 海 道","y1935",4.43
1,"北 海 道","y1936",4.44
1,"北 海 道","y1937",4.45
1,"北 海 道","y1938",4.47
1,"北 海 道","y1939",4.49
1,"北 海 道","y1940",4.49
1,"北 海 道","y1941",4.5
1,"北 海 道","y1942",4.5
1,"北 海 道","y1943",4.47
1,"北 海 道","y1944",4.46
1,"北 海 道","y1945",4.89
1,"北 海 道","y1946",4.77
1,"北 海 道","y1947",4.93
1,"北 海 道","y1948",5.04
1,"北 海 道","y1949",5.11
1,"北 海 道","y1950",5.16
1,"北 海 道","y1951",5.2
1,"北 海 道","y1952",5.25
1,"北 海 道","y1953",5.3
1,"北 海 道","y1954",5.31
1,"北 海 道","y1955",5.35
1,"北 海 道","y1956",5.36
1,"北 海 道","y1957",5.37
1,"北 海 道","y1958",5.39
1,"北 海 道","y1959",5.4
1,"北 海 道","y1960",5.39
1,"北 海 道","y1961",5.38
1,"北 海 道","y1962",5.36
1,"北 海 道","y1963",5.32
1,"北 海 道","y1964",5.29
1,"北 海 道","y1965",5.26
1,"北 海 道","y1966",5.24
1,"北 海 道","y1967",5.19
1,"北 海 道","y1968",5.15
1,"北 海 道","y1969",5.08
1,"北 海 道","y1970",5
1,"北 海 道","y1971",4.93
1,"北 海 道","y1972",4.84
1,"北 海 道","y1973",4.8
1,"北 海 道","y1974",4.78
1,"北 海 道","y1975",4.77
1,"北 海 道","y1976",4.77
1,"北 海 道","y1977",4.77
1,"北 海 道","y1978",4.77
1,"北 海 道","y1979",4.77
1,"北 海 道","y1980",4.76
1,"北 海 道","y1981",4.75
1,"北 海 道","y1982",4.74
1,"北 海 道","y1983",4.73
1,"北 海 道","y1984",4.71
1,"北 海 道","y1985",4.69
1,"北 海 道","y1986",4.66
1,"北 海 道","y1987",4.63
1,"北 海 道","y1988",4.61
1,"北 海 道","y1989",4.59
1,"北 海 道","y1990",4.57
1,"北 海 道","y1991",4.55
1,"北 海 道","y1992",4.54
1,"北 海 道","y1993",4.54
1,"北 海 道","y1994",4.53
1,"北 海 道","y1995",4.53
1,"北 海 道","y1996",4.53
1,"北 海 道","y1997",4.52
1,"北 海 道","y1998",4.5
1,"北 海 道","y1999",4.49
1,"北 海 道","y2000",4.48
2,"青 森 県","y1920",1.35
2,"青 森 県","y1921",1.35
2,"青 森 県","y1922",1.35
2,"青 森 県","y1923",1.35
2,"青 森 県","y1924",1.35
2,"青 森 県","y1925",1.36
2,"青 森 県","y1926",1.36
2,"青 森 県","y1927",1.36
2,"青 森 県","y1928",1.35
2,"青 森 県","y1929",1.36
2,"青 森 県","y1930",1.37
2,"青 森 県","y1931",1.37
2,"青 森 県","y1932",1.37
2,"青 森 県","y1933",1.38
2,"青 森 県","y1934",1.39
2,"青 森 県","y1935",1.4
2,"青 森 県","y1936",1.39
2,"青 森 県","y1937",1.39
2,"青 森 県","y1938",1.4
2,"青 森 県","y1939",1.38
2,"青 森 県","y1940",1.37
2,"青 森 県","y1941",1.37
2,"青 森 県","y1942",1.38
2,"青 森 県","y1943",1.38
2,"青 森 県","y1944",1.38
2,"青 森 県","y1945",1.5
2,"青 森 県","y1946",1.49
2,"青 森 県","y1947",1.51
2,"青 森 県","y1948",1.52
2,"青 森 県","y1949",1.53
2,"青 森 県","y1950",1.54
2,"青 森 県","y1951",1.54
2,"青 森 県","y1952",1.54
2,"青 森 県","y1953",1.54
2,"青 森 県","y1954",1.54
2,"青 森 県","y1955",1.55
2,"青 森 県","y1956",1.55
2,"青 森 県","y1957",1.55
2,"青 森 県","y1958",1.54
2,"青 森 県","y1959",1.54
2,"青 森 県","y1960",1.53
2,"青 森 県","y1961",1.51
2,"青 森 県","y1962",1.49
2,"青 森 県","y1963",1.48
2,"青 森 県","y1964",1.46
2,"青 森 県","y1965",1.44
2,"青 森 県","y1966",1.43
2,"青 森 県","y1967",1.42
2,"青 森 県","y1968",1.41
2,"青 森 県","y1969",1.39
2,"青 森 県","y1970",1.38
2,"青 森 県","y1971",1.36
2,"青 森 県","y1972",1.33
2,"青 森 県","y1973",1.32
2,"青 森 県","y1974",1.31
2,"青 森 県","y1975",1.31
2,"青 森 県","y1976",1.31
2,"青 森 県","y1977",1.31
2,"青 森 県","y1978",1.31
2,"青 森 県","y1979",1.31
2,"青 森 県","y1980",1.3
2,"青 森 県","y1981",1.29
2,"青 森 県","y1982",1.29
2,"青 森 県","y1983",1.28
2,"青 森 県","y1984",1.27
2,"青 森 県","y1985",1.26
2,"青 森 県","y1986",1.25
2,"青 森 県","y1987",1.24
2,"青 森 県","y1988",1.22
2,"青 森 県","y1989",1.21
2,"青 森 県","y1990",1.2
2,"青 森 県","y1991",1.19
2,"青 森 県","y1992",1.18
2,"青 森 県","y1993",1.18
2,"青 森 県","y1994",1.18
2,"青 森 県","y1995",1.18
2,"青 森 県","y1996",1.18
2,"青 森 県","y1997",1.17
2,"青 森 県","y1998",1.17
2,"青 森 県","y1999",1.17
2,"青 森 県","y2000",1.16
3,"岩 手 県","y1920",1.51
3,"岩 手 県","y1921",1.51
3,"岩 手 県","y1922",1.51
3,"岩 手 県","y1923",1.52
3,"岩 手 県","y1924",1.51
3,"岩 手 県","y1925",1.51
3,"岩 手 県","y1926",1.51
3,"岩 手 県","y1927",1.51
3,"岩 手 県","y1928",1.5
3,"岩 手 県","y1929",1.51
3,"岩 手 県","y1930",1.51
3,"岩 手 県","y1931",1.51
3,"岩 手 県","y1932",1.51
3,"岩 手 県","y1933",1.5
3,"岩 手 県","y1934",1.5
3,"岩 手 県","y1935",1.51
3,"岩 手 県","y1936",1.51
3,"岩 手 県","y1937",1.51
3,"岩 手 県","y1938",1.51
3,"岩 手 県","y1939",1.5
3,"岩 手 県","y1940",1.5
3,"岩 手 県","y1941",1.5
3,"岩 手 県","y1942",1.5
3,"岩 手 県","y1943",1.51
3,"岩 手 県","y1944",1.51
3,"岩 手 県","y1945",1.71
3,"岩 手 県","y1946",1.66
3,"岩 手 県","y1947",1.62
3,"岩 手 県","y1948",1.63
3,"岩 手 県","y1949",1.62
3,"岩 手 県","y1950",1.62
3,"岩 手 県","y1951",1.62
3,"岩 手 県","y1952",1.61
3,"岩 手 県","y1953",1.61
3,"岩 手 県","y1954",1.6
3,"岩 手 県","y1955",1.6
3,"岩 手 県","y1956",1.59
3,"岩 手 県","y1957",1.58
3,"岩 手 県","y1958",1.58
3,"岩 手 県","y1959",1.56
3,"岩 手 県","y1960",1.55
3,"岩 手 県","y1961",1.53
3,"岩 手 県","y1962",1.51
3,"岩 手 県","y1963",1.49
3,"岩 手 県","y1964",1.46
3,"岩 手 県","y1965",1.44
3,"岩 手 県","y1966",1.42
3,"岩 手 県","y1967",1.39
3,"岩 手 県","y1968",1.37
3,"岩 手 県","y1969",1.35
3,"岩 手 県","y1970",1.32
3,"岩 手 県","y1971",1.3
3,"岩 手 県","y1972",1.27
3,"岩 手 県","y1973",1.25
3,"岩 手 県","y1974",1.24
3,"岩 手 県","y1975",1.24
3,"岩 手 県","y1976",1.23
3,"岩 手 県","y1977",1.23
3,"岩 手 県","y1978",1.22
3,"岩 手 県","y1979",1.22
3,"岩 手 県","y1980",1.21
3,"岩 手 県","y1981",1.21
3,"岩 手 県","y1982",1.2
3,"岩 手 県","y1983",1.2
3,"岩 手 県","y1984",1.19
3,"岩 手 県","y1985",1.18
3,"岩 手 県","y1986",1.18
3,"岩 手 県","y1987",1.17
3,"岩 手 県","y1988",1.16
3,"岩 手 県","y1989",1.15
3,"岩 手 県","y1990",1.15
3,"岩 手 県","y1991",1.14
3,"岩 手 県","y1992",1.14
3,"岩 手 県","y1993",1.13
3,"岩 手 県","y1994",1.13
3,"岩 手 県","y1995",1.13
3,"岩 手 県","y1996",1.13
3,"岩 手 県","y1997",1.13
3,"岩 手 県","y1998",1.12
3,"岩 手 県","y1999",1.12
3,"岩 手 県","y2000",1.12
4,"宮 城 県","y1920",1.72
4,"宮 城 県","y1921",1.73
4,"宮 城 県","y1922",1.73
4,"宮 城 県","y1923",1.76
4,"宮 城 県","y1924",1.76
4,"宮 城 県","y1925",1.75
4,"宮 城 県","y1926",1.75
4,"宮 城 県","y1927",1.75
4,"宮 城 県","y1928",1.76
4,"宮 城 県","y1929",1.76
4,"宮 城 県","y1930",1.77
4,"宮 城 県","y1931",1.79
4,"宮 城 県","y1932",1.8
4,"宮 城 県","y1933",1.81
4,"宮 城 県","y1934",1.8
4,"宮 城 県","y1935",1.78
4,"宮 城 県","y1936",1.8
4,"宮 城 県","y1937",1.79
4,"宮 城 県","y1938",1.74
4,"宮 城 県","y1939",1.73
4,"宮 城 県","y1940",1.73
4,"宮 城 県","y1941",1.73
4,"宮 城 県","y1942",1.73
4,"宮 城 県","y1943",1.74
4,"宮 城 県","y1944",1.75
4,"宮 城 県","y1945",2.03
4,"宮 城 県","y1946",2
4,"宮 城 県","y1947",2.01
4,"宮 城 県","y1948",2.01
4,"宮 城 県","y1949",2
4,"宮 城 県","y1950",2
4,"宮 城 県","y1951",1.97
4,"宮 城 県","y1952",1.96
4,"宮 城 県","y1953",1.95
4,"宮 城 県","y1954",1.94
4,"宮 城 県","y1955",1.93
4,"宮 城 県","y1956",1.93
4,"宮 城 県","y1957",1.91
4,"宮 城 県","y1958",1.9
4,"宮 城 県","y1959",1.89
4,"宮 城 県","y1960",1.87
4,"宮 城 県","y1961",1.85
4,"宮 城 県","y1962",1.82
4,"宮 城 県","y1963",1.81
4,"宮 城 県","y1964",1.8
4,"宮 城 県","y1965",1.78
4,"宮 城 県","y1966",1.78
4,"宮 城 県","y1967",1.77
4,"宮 城 県","y1968",1.77
4,"宮 城 県","y1969",1.76
4,"宮 城 県","y1970",1.75
4,"宮 城 県","y1971",1.75
4,"宮 城 県","y1972",1.73
4,"宮 城 県","y1973",1.73
4,"宮 城 県","y1974",1.74
4,"宮 城 県","y1975",1.75
4,"宮 城 県","y1976",1.75
4,"宮 城 県","y1977",1.76
4,"宮 城 県","y1978",1.76
4,"宮 城 県","y1979",1.77
4,"宮 城 県","y1980",1.78
4,"宮 城 県","y1981",1.78
4,"宮 城 県","y1982",1.79
4,"宮 城 県","y1983",1.79
4,"宮 城 県","y1984",1.8
4,"宮 城 県","y1985",1.8
4,"宮 城 県","y1986",1.8
4,"宮 城 県","y1987",1.8
4,"宮 城 県","y1988",1.81
4,"宮 城 県","y1989",1.81
4,"宮 城 県","y1990",1.82
4,"宮 城 県","y1991",1.83
4,"宮 城 県","y1992",1.83
4,"宮 城 県","y1993",1.84
4,"宮 城 県","y1994",1.85
4,"宮 城 県","y1995",1.85
4,"宮 城 県","y1996",1.86
4,"宮 城 県","y1997",1.86
4,"宮 城 県","y1998",1.86
4,"宮 城 県","y1999",1.86
4,"宮 城 県","y2000",1.86
5,"秋 田 県","y1920",1.61
5,"秋 田 県","y1921",1.6
5,"秋 田 県","y1922",1.62
5,"秋 田 県","y1923",1.62
5,"秋 田 県","y1924",1.57
5,"秋 田 県","y1925",1.57
5,"秋 田 県","y1926",1.54
5,"秋 田 県","y1927",1.54
5,"秋 田 県","y1928",1.53
5,"秋 田 県","y1929",1.52
5,"秋 田 県","y1930",1.53
5,"秋 田 県","y1931",1.53
5,"秋 田 県","y1932",1.53
5,"秋 田 県","y1933",1.52
5,"秋 田 県","y1934",1.51
5,"秋 田 県","y1935",1.5
5,"秋 田 県","y1936",1.49
5,"秋 田 県","y1937",1.48
5,"秋 田 県","y1938",1.47
5,"秋 田 県","y1939",1.46
5,"秋 田 県","y1940",1.44
5,"秋 田 県","y1941",1.43
5,"秋 田 県","y1942",1.43
5,"秋 田 県","y1943",1.44
5,"秋 田 県","y1944",1.44
5,"秋 田 県","y1945",1.68
5,"秋 田 県","y1946",1.64
5,"秋 田 県","y1947",1.61
5,"秋 田 県","y1948",1.59
5,"秋 田 県","y1949",1.58
5,"秋 田 県","y1950",1.57
5,"秋 田 県","y1951",1.56
5,"秋 田 県","y1952",1.54
5,"秋 田 県","y1953",1.53
5,"秋 田 県","y1954",1.52
5,"秋 田 県","y1955",1.51
5,"秋 田 県","y1956",1.5
5,"秋 田 県","y1957",1.48
5,"秋 田 県","y1958",1.46
5,"秋 田 県","y1959",1.45
5,"秋 田 県","y1960",1.43
5,"秋 田 県","y1961",1.41
5,"秋 田 県","y1962",1.38
5,"秋 田 県","y1963",1.35
5,"秋 田 県","y1964",1.33
5,"秋 田 県","y1965",1.3
5,"秋 田 県","y1966",1.28
5,"秋 田 県","y1967",1.26
5,"秋 田 県","y1968",1.24
5,"秋 田 県","y1969",1.22
5,"秋 田 県","y1970",1.2
5,"秋 田 県","y1971",1.17
5,"秋 田 県","y1972",1.14
5,"秋 田 県","y1973",1.12
5,"秋 田 県","y1974",1.11
5,"秋 田 県","y1975",1.1
5,"秋 田 県","y1976",1.1
5,"秋 田 県","y1977",1.09
5,"秋 田 県","y1978",1.08
5,"秋 田 県","y1979",1.08
5,"秋 田 県","y1980",1.07
5,"秋 田 県","y1981",1.07
5,"秋 田 県","y1982",1.06
5,"秋 田 県","y1983",1.05
5,"秋 田 県","y1984",1.04
5,"秋 田 県","y1985",1.04
5,"秋 田 県","y1986",1.03
5,"秋 田 県","y1987",1.02
5,"秋 田 県","y1988",1.01
5,"秋 田 県","y1989",1
5,"秋 田 県","y1990",0.99
5,"秋 田 県","y1991",0.99
5,"秋 田 県","y1992",0.98
5,"秋 田 県","y1993",0.97
5,"秋 田 県","y1994",0.97
5,"秋 田 県","y1995",0.97
5,"秋 田 県","y1996",0.96
5,"秋 田 県","y1997",0.96
5,"秋 田 県","y1998",0.95
5,"秋 田 県","y1999",0.94
5,"秋 田 県","y2000",0.94
6,"山 形 県","y1920",1.73
6,"山 形 県","y1921",1.73
6,"山 形 県","y1922",1.72
6,"山 形 県","y1923",1.72
6,"山 形 県","y1924",1.72
6,"山 形 県","y1925",1.72
6,"山 形 県","y1926",1.71
6,"山 形 県","y1927",1.71
6,"山 形 県","y1928",1.7
6,"山 形 県","y1929",1.69
6,"山 形 県","y1930",1.68
6,"山 形 県","y1931",1.66
6,"山 形 県","y1932",1.65
6,"山 形 県","y1933",1.64
6,"山 形 県","y1934",1.63
6,"山 形 県","y1935",1.61
6,"山 形 県","y1936",1.59
6,"山 形 県","y1937",1.55
6,"山 形 県","y1938",1.55
6,"山 形 県","y1939",1.54
6,"山 形 県","y1940",1.53
6,"山 形 県","y1941",1.51
6,"山 形 県","y1942",1.46
6,"山 形 県","y1943",1.45
6,"山 形 県","y1944",1.48
6,"山 形 県","y1945",1.84
6,"山 形 県","y1946",1.77
6,"山 形 県","y1947",1.71
6,"山 形 県","y1948",1.69
6,"山 形 県","y1949",1.66
6,"山 形 県","y1950",1.63
6,"山 形 県","y1951",1.6
6,"山 形 県","y1952",1.57
6,"山 形 県","y1953",1.55
6,"山 形 県","y1954",1.53
6,"山 形 県","y1955",1.52
6,"山 形 県","y1956",1.5
6,"山 形 県","y1957",1.48
6,"山 形 県","y1958",1.46
6,"山 形 県","y1959",1.43
6,"山 形 県","y1960",1.41
6,"山 形 県","y1961",1.39
6,"山 形 県","y1962",1.36
6,"山 形 県","y1963",1.34
6,"山 形 県","y1964",1.31
6,"山 形 県","y1965",1.29
6,"山 形 県","y1966",1.26
6,"山 形 県","y1967",1.24
6,"山 形 県","y1968",1.22
6,"山 形 県","y1969",1.2
6,"山 形 県","y1970",1.18
6,"山 形 県","y1971",1.16
6,"山 形 県","y1972",1.13
6,"山 形 県","y1973",1.11
6,"山 形 県","y1974",1.1
6,"山 形 県","y1975",1.09
6,"山 形 県","y1976",1.08
6,"山 形 県","y1977",1.08
6,"山 形 県","y1978",1.08
6,"山 形 県","y1979",1.07
6,"山 形 県","y1980",1.07
6,"山 形 県","y1981",1.06
6,"山 形 県","y1982",1.06
6,"山 形 県","y1983",1.05
6,"山 形 県","y1984",1.05
6,"山 形 県","y1985",1.04
6,"山 形 県","y1986",1.04
6,"山 形 県","y1987",1.03
6,"山 形 県","y1988",1.03
6,"山 形 県","y1989",1.02
6,"山 形 県","y1990",1.02
6,"山 形 県","y1991",1.01
6,"山 形 県","y1992",1.01
6,"山 形 県","y1993",1.01
6,"山 形 県","y1994",1
6,"山 形 県","y1995",1
6,"山 形 県","y1996",1
6,"山 形 県","y1997",0.99
6,"山 形 県","y1998",0.99
6,"山 形 県","y1999",0.98
6,"山 形 県","y2000",0.98
7,"福 島 県","y1920",2.44
7,"福 島 県","y1921",2.44
7,"福 島 県","y1922",2.41
7,"福 島 県","y1923",2.44
7,"福 島 県","y1924",2.42
7,"福 島 県","y1925",2.41
7,"福 島 県","y1926",2.41
7,"福 島 県","y1927",2.39
7,"福 島 県","y1928",2.38
7,"福 島 県","y1929",2.36
7,"福 島 県","y1930",2.34
7,"福 島 県","y1931",2.33
7,"福 島 県","y1932",2.32
7,"福 島 県","y1933",2.31
7,"福 島 県","y1934",2.3
7,"福 島 県","y1935",2.28
7,"福 島 県","y1936",2.27
7,"福 島 県","y1937",2.27
7,"福 島 県","y1938",2.27
7,"福 島 県","y1939",2.25
7,"福 島 県","y1940",2.22
7,"福 島 県","y1941",2.21
7,"福 島 県","y1942",2.19
7,"福 島 県","y1943",2.18
7,"福 島 県","y1944",2.19
7,"福 島 県","y1945",2.72
7,"福 島 県","y1946",2.62
7,"福 島 県","y1947",2.55
7,"福 島 県","y1948",2.52
7,"福 島 県","y1949",2.49
7,"福 島 県","y1950",2.48
7,"福 島 県","y1951",2.44
7,"福 島 県","y1952",2.42
7,"福 島 県","y1953",2.39
7,"福 島 県","y1954",2.36
7,"福 島 県","y1955",2.35
7,"福 島 県","y1956",2.32
7,"福 島 県","y1957",2.29
7,"福 島 県","y1958",2.26
7,"福 島 県","y1959",2.23
7,"福 島 県","y1960",2.2
7,"福 島 県","y1961",2.16
7,"福 島 県","y1962",2.12
7,"福 島 県","y1963",2.09
7,"福 島 県","y1964",2.05
7,"福 島 県","y1965",2.02
7,"福 島 県","y1966",1.99
7,"福 島 県","y1967",1.96
7,"福 島 県","y1968",1.93
7,"福 島 県","y1969",1.9
7,"福 島 県","y1970",1.88
7,"福 島 県","y1971",1.85
7,"福 島 県","y1972",1.81
7,"福 島 県","y1973",1.79
7,"福 島 県","y1974",1.77
7,"福 島 県","y1975",1.76
7,"福 島 県","y1976",1.75
7,"福 島 県","y1977",1.75
7,"福 島 県","y1978",1.75
7,"福 島 県","y1979",1.74
7,"福 島 県","y1980",1.74
7,"福 島 県","y1981",1.73
7,"福 島 県","y1982",1.73
7,"福 島 県","y1983",1.72
7,"福 島 県","y1984",1.72
7,"福 島 県","y1985",1.72
7,"福 島 県","y1986",1.71
7,"福 島 県","y1987",1.71
7,"福 島 県","y1988",1.71
7,"福 島 県","y1989",1.7
7,"福 島 県","y1990",1.7
7,"福 島 県","y1991",1.7
7,"福 島 県","y1992",1.7
7,"福 島 県","y1993",1.7
7,"福 島 県","y1994",1.7
7,"福 島 県","y1995",1.7
7,"福 島 県","y1996",1.7
7,"福 島 県","y1997",1.69
7,"福 島 県","y1998",1.69
7,"福 島 県","y1999",1.68
7,"福 島 県","y2000",1.68
8,"茨 城 県","y1920",2.41
8,"茨 城 県","y1921",2.39
8,"茨 城 県","y1922",2.38
8,"茨 城 県","y1923",2.39
8,"茨 城 県","y1924",2.38
8,"茨 城 県","y1925",2.36
8,"茨 城 県","y1926",2.35
8,"茨 城 県","y1927",2.33
8,"茨 城 県","y1928",2.32
8,"茨 城 県","y1929",2.31
8,"茨 城 県","y1930",2.31
8,"茨 城 県","y1931",2.28
8,"茨 城 県","y1932",2.26
8,"茨 城 県","y1933",2.25
8,"茨 城 県","y1934",2.24
8,"茨 城 県","y1935",2.24
8,"茨 城 県","y1936",2.21
8,"茨 城 県","y1937",2.21
8,"茨 城 県","y1938",2.2
8,"茨 城 県","y1939",2.2
8,"茨 城 県","y1940",2.22
8,"茨 城 県","y1941",2.22
8,"茨 城 県","y1942",2.21
8,"茨 城 県","y1943",2.24
8,"茨 城 県","y1944",2.27
8,"茨 城 県","y1945",2.7
8,"茨 城 県","y1946",2.65
8,"茨 城 県","y1947",2.58
8,"茨 城 県","y1948",2.54
8,"茨 城 県","y1949",2.49
8,"茨 城 県","y1950",2.45
8,"茨 城 県","y1951",2.41
8,"茨 城 県","y1952",2.38
8,"茨 城 県","y1953",2.36
8,"茨 城 県","y1954",2.33
8,"茨 城 県","y1955",2.31
8,"茨 城 県","y1956",2.29
8,"茨 城 県","y1957",2.27
8,"茨 城 県","y1958",2.24
8,"茨 城 県","y1959",2.21
8,"茨 城 県","y1960",2.19
8,"茨 城 県","y1961",2.18
8,"茨 城 県","y1962",2.16
8,"茨 城 県","y1963",2.14
8,"茨 城 県","y1964",2.11
8,"茨 城 県","y1965",2.09
8,"茨 城 県","y1966",2.07
8,"茨 城 県","y1967",2.06
8,"茨 城 県","y1968",2.05
8,"茨 城 県","y1969",2.06
8,"茨 城 県","y1970",2.07
8,"茨 城 県","y1971",2.07
8,"茨 城 県","y1972",2.05
8,"茨 城 県","y1973",2.06
8,"茨 城 県","y1974",2.08
8,"茨 城 県","y1975",2.09
8,"茨 城 県","y1976",2.1
8,"茨 城 県","y1977",2.12
8,"茨 城 県","y1978",2.14
8,"茨 城 県","y1979",2.16
8,"茨 城 県","y1980",2.19
8,"茨 城 県","y1981",2.2
8,"茨 城 県","y1982",2.22
8,"茨 城 県","y1983",2.23
8,"茨 城 県","y1984",2.24
8,"茨 城 県","y1985",2.25
8,"茨 城 県","y1986",2.26
8,"茨 城 県","y1987",2.27
8,"茨 城 県","y1988",2.28
8,"茨 城 県","y1989",2.29
8,"茨 城 県","y1990",2.3
8,"茨 城 県","y1991",2.31
8,"茨 城 県","y1992",2.33
8,"茨 城 県","y1993",2.34
8,"茨 城 県","y1994",2.35
8,"茨 城 県","y1995",2.35
8,"茨 城 県","y1996",2.36
8,"茨 城 県","y1997",2.36
8,"茨 城 県","y1998",2.36
8,"茨 城 県","y1999",2.35
8,"茨 城 県","y2000",2.35
9,"栃 木 県","y1920",1.87
9,"栃 木 県","y1921",1.86
9,"栃 木 県","y1922",1.85
9,"栃 木 県","y1923",1.87
9,"栃 木 県","y1924",1.85
9,"栃 木 県","y1925",1.83
9,"栃 木 県","y1926",1.81
9,"栃 木 県","y1927",1.8
9,"栃 木 県","y1928",1.78
9,"栃 木 県","y1929",1.77
9,"栃 木 県","y1930",1.77
9,"栃 木 県","y1931",1.76
9,"栃 木 県","y1932",1.75
9,"栃 木 県","y1933",1.74
9,"栃 木 県","y1934",1.73
9,"栃 木 県","y1935",1.73
9,"栃 木 県","y1936",1.71
9,"栃 木 県","y1937",1.7
9,"栃 木 県","y1938",1.67
9,"栃 木 県","y1939",1.65
9,"栃 木 県","y1940",1.65
9,"栃 木 県","y1941",1.65
9,"栃 木 県","y1942",1.64
9,"栃 木 県","y1943",1.64
9,"栃 木 県","y1944",1.65
9,"栃 木 県","y1945",2.15
9,"栃 木 県","y1946",2.06
9,"栃 木 県","y1947",1.96
9,"栃 木 県","y1948",1.92
9,"栃 木 県","y1949",1.89
9,"栃 木 県","y1950",1.86
9,"栃 木 県","y1951",1.83
9,"栃 木 県","y1952",1.8
9,"栃 木 県","y1953",1.78
9,"栃 木 県","y1954",1.75
9,"栃 木 県","y1955",1.73
9,"栃 木 県","y1956",1.71
9,"栃 木 県","y1957",1.69
9,"栃 木 県","y1958",1.67
9,"栃 木 県","y1959",1.64
9,"栃 木 県","y1960",1.62
9,"栃 木 県","y1961",1.6
9,"栃 木 県","y1962",1.59
9,"栃 木 県","y1963",1.58
9,"栃 木 県","y1964",1.56
9,"栃 木 県","y1965",1.55
9,"栃 木 県","y1966",1.54
9,"栃 木 県","y1967",1.53
9,"栃 木 県","y1968",1.52
9,"栃 木 県","y1969",1.52
9,"栃 木 県","y1970",1.52
9,"栃 木 県","y1971",1.53
9,"栃 木 県","y1972",1.51
9,"栃 木 県","y1973",1.51
9,"栃 木 県","y1974",1.52
9,"栃 木 県","y1975",1.52
9,"栃 木 県","y1976",1.52
9,"栃 木 県","y1977",1.52
9,"栃 木 県","y1978",1.52
9,"栃 木 県","y1979",1.53
9,"栃 木 県","y1980",1.53
9,"栃 木 県","y1981",1.53
9,"栃 木 県","y1982",1.53
9,"栃 木 県","y1983",1.54
9,"栃 木 県","y1984",1.54
9,"栃 木 県","y1985",1.54
9,"栃 木 県","y1986",1.55
9,"栃 木 県","y1987",1.55
9,"栃 木 県","y1988",1.55
9,"栃 木 県","y1989",1.56
9,"栃 木 県","y1990",1.57
9,"栃 木 県","y1991",1.57
9,"栃 木 県","y1992",1.57
9,"栃 木 県","y1993",1.58
9,"栃 木 県","y1994",1.58
9,"栃 木 県","y1995",1.58
9,"栃 木 県","y1996",1.58
9,"栃 木 県","y1997",1.58
9,"栃 木 県","y1998",1.58
9,"栃 木 県","y1999",1.58
9,"栃 木 県","y2000",1.58
10,"群 馬 県","y1920",1.88
10,"群 馬 県","y1921",1.87
10,"群 馬 県","y1922",1.87
10,"群 馬 県","y1923",1.88
10,"群 馬 県","y1924",1.88
10,"群 馬 県","y1925",1.87
10,"群 馬 県","y1926",1.85
10,"群 馬 県","y1927",1.87
10,"群 馬 県","y1928",1.89
10,"群 馬 県","y1929",1.87
10,"群 馬 県","y1930",1.84
10,"群 馬 県","y1931",1.82
10,"群 馬 県","y1932",1.81
10,"群 馬 県","y1933",1.8
10,"群 馬 県","y1934",1.8
10,"群 馬 県","y1935",1.79
10,"群 馬 県","y1936",1.79
10,"群 馬 県","y1937",1.79
10,"群 馬 県","y1938",1.78
10,"群 馬 県","y1939",1.78
10,"群 馬 県","y1940",1.78
10,"群 馬 県","y1941",1.78
10,"群 馬 県","y1942",1.77
10,"群 馬 県","y1943",1.79
10,"群 馬 県","y1944",1.81
10,"群 馬 県","y1945",2.15
10,"群 馬 県","y1946",2.09
10,"群 馬 県","y1947",2.01
10,"群 馬 県","y1948",1.98
10,"群 馬 県","y1949",1.95
10,"群 馬 県","y1950",1.92
10,"群 馬 県","y1951",1.89
10,"群 馬 県","y1952",1.87
10,"群 馬 県","y1953",1.85
10,"群 馬 県","y1954",1.82
10,"群 馬 県","y1955",1.81
10,"群 馬 県","y1956",1.79
10,"群 馬 県","y1957",1.76
10,"群 馬 県","y1958",1.73
10,"群 馬 県","y1959",1.71
10,"群 馬 県","y1960",1.69
10,"群 馬 県","y1961",1.68
10,"群 馬 県","y1962",1.66
10,"群 馬 県","y1963",1.65
10,"群 馬 県","y1964",1.64
10,"群 馬 県","y1965",1.63
10,"群 馬 県","y1966",1.62
10,"群 馬 県","y1967",1.61
10,"群 馬 県","y1968",1.61
10,"群 馬 県","y1969",1.6
10,"群 馬 県","y1970",1.6
10,"群 馬 県","y1971",1.59
10,"群 馬 県","y1972",1.58
10,"群 馬 県","y1973",1.58
10,"群 馬 県","y1974",1.57
10,"群 馬 県","y1975",1.57
10,"群 馬 県","y1976",1.57
10,"群 馬 県","y1977",1.58
10,"群 馬 県","y1978",1.58
10,"群 馬 県","y1979",1.58
10,"群 馬 県","y1980",1.58
10,"群 馬 県","y1981",1.58
10,"群 馬 県","y1982",1.58
10,"群 馬 県","y1983",1.58
10,"群 馬 県","y1984",1.59
10,"群 馬 県","y1985",1.59
